141.000000	145.000000	267.000000	181.000000	
141.000000	168.000000	311.000000	212.000000	
120.000000	491.000000	225.000000	521.000000	
140.000000	547.000000	237.000000	584.000000	
120.000000	720.000000	225.000000	749.000000	
140.000000	778.000000	205.000000	812.000000	
119.000000	859.000000	249.000000	889.000000	
140.000000	918.000000	290.000000	952.000000	
120.000000	999.000000	225.000000	1029.000000	
139.000000	1055.000000	398.000000	1093.000000	
89.000000	1140.000000	194.000000	1169.000000	
139.000000	1195.000000	353.000000	1232.000000	
629.000000	1257.000000	743.000000	1305.000000	
