119.000000	182.000000	194.000000	210.000000	
141.000000	237.000000	605.000000	273.000000	
141.000000	279.000000	501.000000	313.000000	
121.000000	362.000000	193.000000	389.000000	
139.000000	417.000000	302.000000	454.000000	
119.000000	502.000000	194.000000	531.000000	
139.000000	558.000000	303.000000	592.000000	
120.000000	730.000000	194.000000	757.000000	
149.000000	785.000000	449.000000	821.000000	
120.000000	868.000000	350.000000	899.000000	
140.000000	924.000000	594.000000	962.000000	
140.000000	965.000000	365.000000	999.000000	
140.000000	1005.000000	563.000000	1041.000000	
140.000000	1046.000000	331.000000	1082.000000	
140.000000	1125.000000	596.000000	1161.000000	
141.000000	1167.000000	238.000000	1200.000000	
629.000000	1256.000000	743.000000	1305.000000	
