126.000000	162.000000	186.000000	196.000000	
127.000000	209.000000	646.000000	244.000000	
127.000000	247.000000	171.000000	279.000000	
135.000000	309.000000	712.000000	350.000000	
135.000000	346.000000	398.000000	389.000000	
127.000000	414.000000	215.000000	442.000000	
129.000000	502.000000	219.000000	536.000000	
128.000000	555.000000	261.000000	582.000000	
189.000000	616.000000	426.000000	649.000000	
209.000000	663.000000	279.000000	688.000000	
127.000000	719.000000	330.000000	748.000000	
127.000000	810.000000	187.000000	842.000000	
127.000000	858.000000	694.000000	890.000000	
126.000000	894.000000	670.000000	927.000000	
126.000000	931.000000	623.000000	964.000000	
209.000000	999.000000	715.000000	1030.000000	
209.000000	1032.000000	455.000000	1064.000000	
127.000000	1096.000000	215.000000	1127.000000	
127.000000	1188.000000	217.000000	1220.000000	
127.000000	1236.000000	688.000000	1269.000000	
127.000000	1271.000000	689.000000	1305.000000	
