107.000000	112.000000	477.000000	147.000000	
105.000000	162.000000	399.000000	195.000000	
145.000000	211.000000	408.000000	245.000000	
105.000000	263.000000	470.000000	294.000000	
145.000000	312.000000	296.000000	345.000000	
105.000000	363.000000	464.000000	396.000000	
105.000000	411.000000	322.000000	443.000000	
135.000000	461.000000	284.000000	497.000000	
105.000000	511.000000	403.000000	546.000000	
145.000000	561.000000	427.000000	594.000000	
145.000000	610.000000	353.000000	647.000000	
145.000000	659.000000	393.000000	694.000000	
526.000000	811.000000	651.000000	834.000000	
