284.000000	70.000000	352.000000	97.000000	
28.000000	195.000000	583.000000	230.000000	
29.000000	244.000000	583.000000	281.000000	
28.000000	296.000000	239.000000	331.000000	
28.000000	395.000000	603.000000	431.000000	
28.000000	448.000000	108.000000	480.000000	
29.000000	546.000000	467.000000	582.000000	
28.000000	644.000000	583.000000	681.000000	
29.000000	696.000000	337.000000	732.000000	
30.000000	795.000000	603.000000	831.000000	
29.000000	845.000000	585.000000	881.000000	
29.000000	896.000000	304.000000	930.000000	
29.000000	996.000000	583.000000	1031.000000	
29.000000	1044.000000	595.000000	1082.000000	
29.000000	1095.000000	580.000000	1132.000000	
28.000000	1146.000000	441.000000	1181.000000	
30.000000	1246.000000	579.000000	1282.000000	
30.000000	1295.000000	561.000000	1332.000000	
28.000000	1345.000000	595.000000	1381.000000	
28.000000	1395.000000	271.000000	1431.000000	
28.000000	1495.000000	583.000000	1531.000000	
28.000000	1545.000000	571.000000	1581.000000	
29.000000	1645.000000	565.000000	1681.000000	
28.000000	1696.000000	593.000000	1731.000000	
29.000000	1746.000000	467.000000	1781.000000	
28.000000	1844.000000	604.000000	1881.000000	
29.000000	1895.000000	583.000000	1931.000000	
29.000000	1947.000000	346.000000	1981.000000	
29.000000	2045.000000	609.000000	2080.000000	
29.000000	2095.000000	561.000000	2131.000000	
28.000000	2146.000000	583.000000	2181.000000	
29.000000	2195.000000	571.000000	2232.000000	
28.000000	2294.000000	597.000000	2331.000000	
29.000000	2345.000000	281.000000	2381.000000	
